Temps de latence : 2438 ms

N°Pt	SN	T	X	Y	Z	P	Alt	Azi	Twi	Lever
770	11973	5764333	33542	24091	0	500	740	870	0	0
771	11974	5764338	33539	24086	0	503	740	870	0	0
772	11975	5764343	33536	24081	0	507	740	870	0	0
773	11976	5764348	33533	24076	0	509	740	870	0	0
774	11977	5764353	33531	24071	0	511	740	870	0	0
775	11978	5764358	33528	24066	0	516	740	870	0	0
776	11979	5764363	33526	24062	0	520	740	870	0	0
777	11980	5764368	33524	24057	0	522	740	870	0	0
778	11981	5764373	33523	24053	0	524	740	870	0	0
779	11982	5764378	33521	24049	0	525	740	870	0	0
780	11983	5764383	33519	24044	0	529	740	870	0	0
781	11984	5764388	33517	24040	0	531	740	870	0	0
782	11985	5764393	33516	24037	0	533	740	870	0	0
783	11986	5764398	33515	24033	0	536	740	870	0	0
784	11987	5764403	33515	24030	0	540	740	830	0	0
785	11988	5764408	33515	24028	0	543	740	830	0	0
786	11989	5764413	33515	24025	0	546	740	830	0	0
787	11990	5764418	33515	24023	0	549	740	830	0	0
788	11991	5764423	33515	24021	0	553	740	830	0	0
789	11992	5764428	33515	24019	0	556	740	830	0	0
790	11993	5764433	33515	24017	0	557	740	830	0	0
791	11994	5764438	33515	24015	0	560	740	830	0	0
792	11995	5764443	33515	24013	0	563	740	830	0	0
793	11996	5764448	33515	24011	0	565	740	830	0	0
794	11997	5764453	33515	24009	0	565	740	830	0	0
795	11998	5764458	33515	24007	0	567	740	830	0	0
796	11999	5764463	33515	24005	0	569	740	830	0	0
797	12000	5764468	33515	24003	0	570	740	800	0	0
798	12001	5764473	33515	24000	0	570	740	800	0	0
799	12002	5764478	33515	23996	0	572	740	800	0	0
800	12003	5764483	33515	23992	0	576	740	800	0	0
801	12004	5764488	33515	23988	0	578	740	800	0	0
802	12005	5764493	33515	23982	0	580	740	800	0	0
803	12006	5764498	33515	23976	0	584	740	800	0	0
804	12007	5764503	33515	23969	0	587	740	800	0	0
805	12008	5764508	33518	23962	0	590	740	800	0	0
806	12009	5764513	33522	23955	0	592	740	800	0	0
807	12010	5764518	33526	23948	0	596	740	800	0	0
808	12011	5764523	33528	23941	0	598	740	800	0	0
809	12012	5764528	33532	23935	0	600	740	800	0	0
810	12013	5764533	33535	23929	0	602	750	790	0	0
811	12014	5764538	33539	23924	0	606	750	790	0	0
812	12015	5764543	33545	23919	0	609	750	790	0	0
813	12016	5764548	33550	23915	0	612	750	790	0	0
814	12017	5764553	33555	23911	0	612	750	790	0	0
815	12018	5764558	33560	23908	0	614	750	790	0	0
816	12019	5764563	33566	23905	0	617	750	790	0	0
817	12020	5764568	33571	23902	0	619	750	790	0	0
818	12021	5764573	33576	23900	0	620	750	790	0	0
819	12022	5764578	33581	23898	0	620	750	790	0	0
820	12023	5764583	33586	23896	0	621	750	790	0	0
821	12024	5764588	33592	23894	0	623	750	790	0	0
822	12025	5764593	33597	23892	0	623	750	790	0	0
823	12026	5764598	33604	23891	0	625	750	750	0	0
824	12027	5764603	33610	23890	0	627	750	750	0	0
825	12028	5764608	33618	23889	0	629	750	740	0	0
826	12029	5764613	33625	23887	0	630	750	740	0	0
827	12030	5764618	33633	23885	0	632	750	740	0	0
828	12031	5764623	33641	23884	0	635	750	740	0	0
829	12032	5764628	33649	23883	0	635	750	740	0	0
830	12033	5764633	33658	23883	0	634	750	740	0	0
831	12034	5764638	33669	23881	0	636	750	740	0	0
832	12035	5764643	33680	23881	0	639	750	740	0	0
833	12036	5764648	33691	23879	0	643	750	740	0	0
834	12037	5764653	33702	23879	0	646	750	740	0	0
835	12038	5764658	33713	23878	0	651	750	740	0	0
836	12039	5764663	33723	23878	0	656	750	740	0	0
837	12040	5764668	33734	23878	0	654	750	740	0	0
838	12041	5764673	33744	23878	0	652	750	740	0	0
839	12042	5764678	33753	23878	0	652	750	740	0	0
840	12043	5764683	33761	23878	0	655	750	740	0	0
841	12044	5764688	33769	23878	0	659	750	740	0	0
842	12045	5764693	33778	23878	0	663	750	740	0	0
843	12046	5764698	33787	23878	0	666	750	740	0	0
844	12047	5764703	33796	23878	0	666	750	740	0	0
845	12048	5764708	33805	23878	0	665	750	740	0	0
846	12049	5764713	33813	23878	0	665	750	740	0	0
847	12050	5764718	33822	23878	0	666	750	740	0	0
848	12051	5764723	33831	23878	0	669	750	740	0	0
849	12052	5764728	33841	23878	0	669	750	740	0	0
850	12053	5764733	33851	23878	0	668	750	740	0	0
851	12054	5764738	33861	23878	0	669	750	740	0	0
852	12055	5764743	33872	23882	0	670	750	740	0	0
853	12056	5764748	33882	23887	0	672	750	740	0	0
854	12057	5764753	33893	23892	0	673	750	740	0	0
855	12058	5764758	33905	23897	0	676	750	740	0	0
856	12059	5764763	33916	23904	0	676	750	740	0	0
857	12060	5764768	33927	23910	0	675	750	740	0	0
858	12061	5764773	33938	23915	0	675	750	740	0	0
859	12062	5764778	33948	23920	0	677	750	740	0	0
860	12063	5764783	33957	23925	0	677	750	740	0	0
861	12064	5764788	33966	23929	0	676	750	740	0	0
862	12065	5764793	33973	23933	0	670	750	740	0	0
863	12066	5764798	33980	23937	0	665	760	730	0	0
864	12067	5764803	33987	23940	0	658	760	730	0	0
865	12068	5764808	33993	23944	0	650	770	770	0	0
866	12069	5764813	34000	23949	0	642	770	770	0	0
867	12070	5764818	34006	23954	0	638	770	770	0	0
868	12071	5764823	34012	23961	0	635	770	770	0	0
869	12072	5764828	34020	23968	0	626	770	770	0	0
870	12073	5764833	34027	23976	0	612	770	770	0	0
871	12074	5764838	34034	23983	0	596	770	770	0	0
872	12075	5764843	34040	23991	0	574	770	770	0	0
873	12076	5764848	34046	23999	0	540	770	770	0	0
874	12077	5764853	34051	24006	0	497	770	770	0	0
875	12078	5764858	34055	24014	0	443	770	770	0	0
876	12079	5764863	34059	24022	0	380	770	770	0	0
877	12080	5764868	34061	24031	0	306	770	810	0	0
878	12081	5764873	34062	24040	0	211	770	810	0	0
879	12082	5764878	34062	24050	0	92	770	810	0	0
880	12083	5764883	34062	24059	0	7	770	810	0	0
881	12084	5764888	34062	24059	0	0	770	810	0	0
882	12085	5764893	34062	24076	8	0	770	810	0	0
883	12086	5764898	34062	24084	28	0	770	810	0	0
884	12087	5764903	34062	24087	60	0	770	810	0	0
885	12088	5764908	34060	24094	80	0	770	810	0	0
886	12089	5764913	34058	24103	108	0	770	860	0	0
887	12090	5764918	34057	24106	148	0	770	860	0	0
888	12091	5764923	34056	24109	180	0	760	860	0	0
889	12092	5764928	34055	24112	220	0	760	860	0	0
890	12093	5764933	34053	24114	248	0	760	860	0	0
891	12094	5764938	34053	24117	288	0	760	860	0	0
892	12095	5764943	34053	24120	320	0	750	860	0	0
893	12096	5764948	34053	24123	349	0	750	900	0	0
894	12097	5764953	34053	24126	381	0	750	900	0	0
895	12098	5764958	34053	24129	409	0	750	900	0	0
896	12099	5764963	34053	24132	441	0	740	900	0	0
897	12100	5764968	34053	24138	461	0	740	900	0	0
898	12101	5764973	34053	24141	481	0	740	900	0	0
899	12102	5764978	34053	24148	501	0	730	900	0	0
900	12103	5764983	34053	24154	509	0	730	930	0	0
901	12104	5764988	34053	24158	529	0	730	930	0	0
902	12105	5764993	34056	24165	541	0	720	960	0	0
903	12106	5764998	34060	24171	541	0	720	960	0	0
904	12107	5765003	34064	24179	549	0	720	990	0	0
905	12108	5765008	34066	24182	561	0	720	990	0	0
906	12109	5765013	34070	24189	561	0	720	1020	0	0
907	12110	5765018	34074	24196	561	0	710	1010	0	0
908	12111	5765023	34078	24203	569	0	700	1040	0	0
909	12112	5765028	34081	24210	569	0	700	1070	0	0
910	12113	5765033	34085	24218	581	0	700	1070	0	0
911	12114	5765038	34089	24225	581	0	700	1100	0	0
912	12115	5765043	34093	24232	581	0	700	1100	0	0
913	12116	5765048	34096	24240	589	0	690	1110	0	0
914	12117	5765053	34099	24247	589	0	690	1110	0	0
915	12118	5765058	34100	24251	601	0	690	1110	0	0
916	12119	5765063	34103	24259	601	0	690	1090	0	0
917	12120	5765068	34106	24268	601	0	690	1090	0	0
918	12121	5765073	34109	24276	601	0	690	1060	0	0
919	12122	5765078	34112	24289	609	0	690	1040	0	0
920	12123	5765083	34116	24294	609	0	700	1010	0	0
921	12124	5765088	34116	24294	609	0	700	1010	0	0
922	12124	5765088	34116	24294	609	0	700	1010	0	0
923	12124	5765088	34116	24294	609	0	700	1010	0	0
924	12124	5765088	34116	24294	609	0	700	1010	0	0
925	12124	5765088	34116	24294	609	0	700	1010	0	0
926	12124	5765088	34116	24294	609	0	700	1010	0	0
927	12124	5765088	34116	24294	609	0	700	1010	0	0
928	12124	5765088	34116	24294	609	0	700	1010	0	0
929	12124	5765088	34116	24294	609	0	700	1010	0	0
