Temps de latence : 2437 ms

N°Pt	SN	T	X	Y	Z	P	Alt	Azi	Twi	Lever
115	5907	5730461	28665	24219	345	0	520	900	0	0
116	5908	5730466	28658	24213	336	0	530	910	0	0
117	5909	5730471	28654	24199	324	0	530	930	0	0
118	5910	5730476	28651	24186	316	0	530	930	0	0
119	5911	5730481	28649	24174	304	0	530	940	0	0
120	5912	5730486	28648	24162	304	0	540	940	0	0
121	5913	5730491	28647	24152	304	0	540	940	0	0
122	5914	5730496	28647	24137	292	0	540	940	0	0
123	5915	5730501	28647	24129	292	0	540	940	0	0
124	5916	5730506	28647	24122	292	0	540	940	0	0
125	5917	5730511	28647	24117	284	0	550	940	0	0
126	5918	5730516	28647	24112	284	0	550	940	0	0
127	5919	5730521	28647	24109	284	0	550	930	0	0
128	5920	5730526	28651	24106	272	0	550	930	0	0
129	5921	5730531	28657	24105	264	0	550	930	0	0
130	5922	5730536	28667	24103	252	0	560	930	0	0
131	5923	5730541	28674	24103	252	0	560	930	0	0
132	5924	5730546	28680	24103	244	0	560	930	0	0
133	5925	5730551	28687	24103	232	0	560	930	0	0
134	5926	5730556	28694	24103	232	0	560	910	0	0
135	5927	5730561	28701	24103	224	0	570	920	0	0
136	5928	5730566	28711	24103	212	0	570	920	0	0
137	5929	5730571	28717	24103	212	0	570	920	0	0
138	5930	5730576	28723	24104	204	0	570	920	0	0
139	5931	5730581	28728	24104	204	0	570	920	0	0
140	5932	5730586	28733	24104	204	0	580	920	0	0
141	5933	5730591	28738	24104	192	0	580	920	0	0
142	5934	5730596	28743	24104	192	0	580	920	0	0
143	5935	5730601	28748	24104	192	0	580	920	0	0
144	5936	5730606	28753	24104	180	0	590	920	0	0
145	5937	5730611	28758	24099	180	0	590	900	0	0
146	5938	5730616	28764	24086	172	0	590	900	0	0
147	5939	5730621	28769	24072	172	0	590	900	0	0
148	5940	5730626	28778	24062	160	0	600	900	0	0
149	5941	5730631	28784	24051	152	0	600	900	0	0
150	5942	5730636	28790	24041	140	0	600	900	0	0
151	5943	5730641	28797	24036	132	0	600	900	0	0
152	5944	5730646	28803	24021	132	0	610	900	0	0
153	5945	5730651	28814	24017	120	0	610	900	0	0
154	5946	5730656	28821	24013	112	0	610	900	0	0
155	5947	5730661	28831	24006	100	0	610	900	0	0
156	5948	5730666	28834	23999	88	0	620	900	0	0
157	5949	5730671	28843	23989	80	0	620	900	0	0
158	5950	5730676	28849	23983	80	0	620	880	0	0
159	5951	5730681	28854	23978	68	0	620	880	0	0
160	5952	5730686	28860	23974	60	0	630	880	0	0
161	5953	5730691	28868	23970	48	0	630	860	0	0
162	5954	5730696	28871	23965	48	0	630	860	0	0
163	5955	5730701	28878	23958	40	0	630	860	0	0
164	5956	5730706	28884	23953	28	0	630	860	0	0
165	5957	5730711	28889	23946	20	0	640	840	0	0
166	5958	5730716	28894	23940	0	0	640	840	0	0
167	5959	5730721	28899	23934	0	0	640	840	0	0
168	5960	5730726	28902	23929	0	0	650	840	0	0
169	5961	5730731	28905	23923	0	0	650	840	0	0
170	5962	5730736	28907	23917	0	0	650	840	0	0
171	5963	5730741	28908	23912	0	0	650	840	0	0
172	5964	5730746	28910	23907	0	0	660	810	0	0
173	5965	5730751	28912	23902	0	0	660	810	0	0
174	5966	5730756	28913	23897	0	0	660	810	0	0
175	5967	5730761	28916	23891	0	0	660	810	0	0
176	5968	5730766	28919	23883	0	0	660	810	0	0
177	5969	5730771	28923	23876	0	0	670	810	0	0
178	5970	5730776	28926	23867	0	0	670	810	0	0
179	5971	5730781	28930	23859	0	0	670	810	0	0
180	5972	5730786	28932	23849	0	0	670	810	0	0
181	5973	5730791	28935	23840	0	0	670	810	0	0
182	5974	5730796	28937	23831	8	0	670	810	0	0
183	5975	5730801	28937	23823	8	0	670	810	0	0
184	5976	5730806	28938	23816	8	0	680	780	0	0
185	5977	5730811	28938	23810	16	0	680	780	0	0
186	5978	5730816	28938	23806	16	0	680	780	0	0
187	5979	5730821	28938	23804	28	0	680	780	0	0
188	5980	5730826	28938	23802	28	0	680	780	0	0
189	5981	5730831	28938	23802	36	0	680	780	0	0
190	5982	5730836	28938	23802	36	0	680	780	0	0
191	5983	5730841	28938	23802	48	0	680	780	0	0
192	5984	5730846	28938	23802	56	0	680	780	0	0
193	5985	5730851	28938	23802	68	0	670	780	0	0
194	5986	5730856	28938	23802	68	0	670	780	0	0
195	5987	5730861	28938	23802	76	0	670	780	0	0
196	5988	5730866	28938	23802	84	0	670	780	0	0
197	5989	5730871	28938	23802	84	0	670	780	0	0
198	5990	5730876	28938	23802	96	0	660	790	0	0
199	5991	5730881	28938	23802	96	0	660	790	0	0
200	5992	5730886	28938	23802	96	0	660	790	0	0
201	5993	5730891	28938	23802	96	0	660	790	0	0
202	5994	5730896	28938	23802	104	0	660	790	0	0
203	5995	5730901	28938	23802	104	0	660	790	0	0
204	5996	5730906	28936	23802	104	0	650	790	0	0
205	5997	5730911	28935	23802	96	0	650	790	0	0
206	5998	5730916	28933	23802	96	0	650	790	0	0
207	5999	5730921	28931	23802	96	0	650	790	0	0
208	6000	5730926	28930	23802	96	0	650	790	0	0
209	6001	5730931	28928	23802	96	0	650	790	0	0
210	6002	5730936	28925	23802	96	0	650	790	0	0
211	6003	5730941	28922	23802	84	0	650	790	0	0
212	6004	5730946	28919	23802	84	0	640	800	0	0
213	6005	5730951	28918	23802	96	0	640	800	0	0
214	6006	5730956	28916	23802	96	0	640	800	0	0
215	6007	5730961	28915	23802	96	0	640	800	0	0
216	6008	5730966	28913	23802	96	0	640	800	0	0
217	6009	5730971	28911	23802	96	0	640	800	0	0
218	6010	5730976	28909	23802	96	0	640	800	0	0
219	6011	5730981	28908	23802	104	0	640	800	0	0
220	6012	5730986	28907	23802	104	0	640	800	0	0
221	6013	5730991	28905	23803	104	0	640	800	0	0
222	6014	5730996	28903	23805	104	0	640	800	0	0
223	6015	5731001	28901	23806	104	0	640	800	0	0
224	6016	5731006	28899	23807	104	0	640	800	0	0
225	6017	5731011	28897	23808	104	0	640	800	0	0
226	6018	5731016	28894	23808	104	0	640	800	0	0
